SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-TES_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-NewBOP_capacity,ProbabilityWeight
203.0,-203.0,-280.0,-200.0,0.0,-203.0,-1e+200,305883263.372,22291659.7323,305319019.973,354102713.81,268102380.069,271437332.315,334988360.941,20.0,4.96918093622e+14,511,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-290.0,-200.0,1300.0,-203.0,-1e+200,367808635.693,20344848.8724,366708991.233,400893573.69,317074566.711,339160813.637,394361383.393,20.0,4.13912875642e+14,510,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-280.0,-200.0,100.0,-203.0,-1e+200,350106090.841,24205621.3383,350005973.89,406479495.695,314872375.943,315263846.158,391350469.749,20.0,5.85912104374e+14,512,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,200.0,-203.0,-1e+200,353089059.761,17728412.8556,354279554.268,383591156.856,321267130.333,326765179.86,383384011.554,20.0,3.14296622379e+14,513,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,300.0,-203.0,-1e+200,353514750.918,28990466.3384,353027328.186,398255702.328,316150918.636,316383609.767,391947956.852,20.0,8.40447138518e+14,514,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,400.0,-203.0,-1e+200,355522629.817,23333399.3101,356197429.947,399976773.969,313520537.298,323974406.434,393638434.73,20.0,5.44447523367e+14,515,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,500.0,-203.0,-1e+200,356266781.957,27377922.2712,356917056.88,405639224.41,313664208.607,316126080.929,397809366.21,20.0,7.49550627885e+14,516,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,600.0,-203.0,-1e+200,354305542.423,17883083.0048,348794533.252,385401885.221,317660926.339,336114416.898,383920849.842,20.0,3.19804657757e+14,517,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,700.0,-203.0,-1e+200,365234501.251,22274699.6251,360266748.909,409280453.193,322353638.318,336773738.99,403788802.037,20.0,4.96162243388e+14,518,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,800.0,-203.0,-1e+200,369710045.336,21093479.5811,363983202.666,419977378.88,338592776.042,344034858.721,402643991.168,20.0,4.44934880838e+14,519,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,900.0,-203.0,-1e+200,368254857.371,18207867.6902,371172106.18,401870691.467,329921213.497,336189535.996,396823381.85,20.0,3.31526445826e+14,520,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,1000.0,-203.0,-1e+200,373452868.03,20946716.8953,375550606.111,417095453.955,332973652.038,348682156.501,402836449.011,20.0,4.38764948692e+14,521,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,1100.0,-203.0,-1e+200,365744214.702,15598194.852,361793490.101,391759276.672,335882552.661,346890923.804,388520194.67,20.0,2.4330368264e+14,522,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-280.0,-200.0,1200.0,-203.0,-1e+200,365641250.91,19126913.658,365966628.415,395319183.541,321444155.35,342609056.525,392441970.347,20.0,3.65838826081e+14,523,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-280.0,-200.0,1218.0,-203.0,-1e+200,367449285.971,26666050.351,368942793.352,407603821.028,318302172.9,329978672.093,405966284.153,20.0,7.11078241322e+14,524,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-270.0,-200.0,0.0,-203.0,-1e+200,311730348.377,25430904.6486,313148943.918,359290308.056,271654523.109,274999554.151,352767051.112,20.0,6.46730911245e+14,526,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-280.0,-200.0,1300.0,-203.0,-1e+200,367233918.297,23111933.1492,367405023.655,412717617.145,331228917.017,335475910.078,404930168.846,20.0,5.34161453894e+14,525,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-270.0,-200.0,100.0,-203.0,-1e+200,334825495.449,21391313.148,335702980.555,378748758.167,303483903.325,304590776.847,369141754.053,20.0,4.57588278197e+14,527,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,200.0,-203.0,-1e+200,343312151.651,20167916.6746,344544478.654,386776537.414,306877268.344,314418352.997,368580636.0,20.0,4.06744862992e+14,528,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,300.0,-203.0,-1e+200,357422281.775,21079357.7624,359384918.231,397551405.564,311420303.362,327081855.832,390349016.873,20.0,4.44339323675e+14,529,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,400.0,-203.0,-1e+200,357517210.364,22405294.8795,357536820.935,408937033.927,317183597.681,324522543.618,395000337.027,20.0,5.01997238637e+14,530,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,500.0,-203.0,-1e+200,360210482.837,18141092.3842,355982085.351,395065798.838,335717707.375,336828756.413,393373623.727,20.0,3.29099232891e+14,531,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,600.0,-203.0,-1e+200,344064725.088,15713574.6852,342383090.119,374377482.417,319673668.774,321574198.403,363962475.65,20.0,2.46916429386e+14,532,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,700.0,-203.0,-1e+200,364427615.535,22559391.3772,364604862.083,423223173.315,330922799.319,335716757.916,389552519.062,20.0,5.08926139309e+14,533,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,800.0,-203.0,-1e+200,352037927.955,24585670.1931,345674464.636,402406133.062,317157161.389,318608469.96,396547442.943,20.0,6.04455178843e+14,534,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,900.0,-203.0,-1e+200,368349398.713,26503290.0886,371495139.099,412260849.422,303752239.113,334821264.629,404382988.88,20.0,7.02424385522e+14,535,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,1000.0,-203.0,-1e+200,359447509.55,21584398.0091,358147630.582,400995973.739,316545293.951,320969857.462,398447946.065,20.0,4.65886237417e+14,536,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,1100.0,-203.0,-1e+200,360715494.668,29380395.9536,357855225.698,418599624.958,313861076.419,318877400.537,402540656.234,20.0,8.63207666392e+14,537,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-270.0,-200.0,1200.0,-203.0,-1e+200,357407760.934,22510018.3066,357143054.453,397647495.256,315270412.811,326481446.93,393520984.777,20.0,5.06700924162e+14,538,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-270.0,-200.0,1218.0,-203.0,-1e+200,356211406.535,32287382.9721,357281384.078,418748699.091,305985407.613,318466535.249,417785516.623,20.0,1.04247509919e+15,539,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-260.0,-200.0,0.0,-203.0,-1e+200,309101322.354,21871485.9168,306211440.592,366394562.338,283347139.168,288869186.324,354849334.264,20.0,4.7836189621e+14,541,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-270.0,-200.0,1300.0,-203.0,-1e+200,362140652.686,26010676.9813,359777260.866,404807500.075,320943650.804,321433845.871,404072244.843,20.0,6.76555317024e+14,540,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-260.0,-200.0,100.0,-203.0,-1e+200,332085791.975,18596959.7879,335245629.531,357637663.601,269855216.162,310324905.67,355809117.629,20.0,3.45846913353e+14,542,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,200.0,-203.0,-1e+200,347784806.248,24724379.909,346977369.01,391562969.031,283127409.051,316377231.446,385450655.783,20.0,6.11294961885e+14,543,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,300.0,-203.0,-1e+200,337489086.807,18240835.6811,335224152.517,376948066.409,308487554.291,316280063.391,368749467.738,20.0,3.32728086346e+14,544,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,400.0,-203.0,-1e+200,345198677.514,23396482.1312,345061489.398,386505464.116,305380130.162,306222306.305,374976968.551,20.0,5.47395376117e+14,545,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,500.0,-203.0,-1e+200,354447138.378,24899985.9792,356111203.299,388488660.614,314331548.924,315382861.569,388391200.841,20.0,6.20009301763e+14,546,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,600.0,-203.0,-1e+200,352638191.994,23803648.6942,349886040.04,387623252.268,301806838.632,317087968.269,386267463.384,20.0,5.66613691159e+14,547,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,700.0,-203.0,-1e+200,342175632.315,19972878.9342,343543198.638,393129925.293,307043997.705,315308232.724,370875822.026,20.0,3.98915892922e+14,548,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,800.0,-203.0,-1e+200,350397652.099,27026058.2555,350184754.719,387381704.606,306283818.757,308774825.925,386540972.226,20.0,7.3040782483e+14,549,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,900.0,-203.0,-1e+200,350953137.877,17305865.7527,350514892.473,379791693.358,304027864.179,325668495.93,378839628.654,20.0,2.9949298945e+14,550,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,1000.0,-203.0,-1e+200,351995207.04,22997027.4314,353737424.306,408006561.062,320010674.623,320090990.147,382440637.845,20.0,5.28863270679e+14,551,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,1100.0,-203.0,-1e+200,352384786.351,21805093.4293,353984158.02,404267507.361,312792314.023,318264863.173,381061501.184,20.0,4.7546209946e+14,552,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-260.0,-200.0,1200.0,-203.0,-1e+200,356087123.166,27216250.6474,365769537.168,398686855.973,299827378.215,317848571.934,381844813.108,20.0,7.40724299302e+14,553,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-260.0,-200.0,1218.0,-203.0,-1e+200,343779595.374,20046048.4156,339306365.342,392277273.185,316056228.498,316747095.847,376627373.865,20.0,4.01844057079e+14,554,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-250.0,-200.0,0.0,-203.0,-1e+200,304808080.153,23673273.2913,307084895.138,347305048.019,253740816.21,267254873.217,336377820.158,20.0,5.60423868324e+14,556,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-260.0,-200.0,1300.0,-203.0,-1e+200,352512980.569,23550084.516,348342549.503,393931892.103,310989536.046,312190407.627,386447592.715,20.0,5.5460648071e+14,555,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-250.0,-200.0,100.0,-203.0,-1e+200,328760567.816,23268518.1702,329654912.948,376047073.921,292886382.414,295545882.103,370171679.362,20.0,5.41423937839e+14,557,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,200.0,-203.0,-1e+200,343807771.627,17855194.9538,344172547.246,374784818.461,315102151.399,319117112.765,373645913.87,20.0,3.18807986839e+14,558,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,400.0,-203.0,-1e+200,349389066.259,22543894.9198,346856416.614,384110919.715,312787044.964,318340195.195,381562441.182,20.0,5.08227198154e+14,560,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,300.0,-203.0,-1e+200,339317606.1,20196800.8524,339129098.306,373245032.813,298349832.427,303023994.334,369323389.936,20.0,4.07910764672e+14,559,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,500.0,-203.0,-1e+200,334447222.816,15297983.2787,335623189.59,359525433.802,307390139.313,310020879.672,354922007.962,20.0,2.34028292395e+14,561,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,600.0,-203.0,-1e+200,339892583.276,17167624.8763,338076522.769,372425465.875,308628826.09,318211468.415,369591032.652,20.0,2.94727343894e+14,562,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,700.0,-203.0,-1e+200,344857535.098,19692827.3604,347465462.628,384123102.841,311798200.697,314445086.729,366287578.68,20.0,3.87807449448e+14,563,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,800.0,-203.0,-1e+200,352091679.82,20004046.4551,349307873.078,407209941.721,311136188.922,332074720.486,380517255.351,20.0,4.00161874577e+14,564,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,900.0,-203.0,-1e+200,347076874.598,19470956.0268,349951293.223,380390803.703,310945383.9,314346238.647,380040909.218,20.0,3.79118128599e+14,565,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,1000.0,-203.0,-1e+200,340934943.53,27680489.6222,346053763.339,395032007.71,297554505.785,303062465.735,386929733.584,20.0,7.66209505727e+14,566,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,1100.0,-203.0,-1e+200,347757522.466,28773932.2007,340073250.456,396048889.301,303503069.012,306856575.776,387679248.241,20.0,8.27939174293e+14,567,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-250.0,-200.0,1200.0,-203.0,-1e+200,347893498.546,21661800.8835,342994335.121,410336670.231,321227390.42,323010776.97,382506587.555,20.0,4.69233617516e+14,568,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-250.0,-200.0,1218.0,-203.0,-1e+200,340554278.897,24090008.2128,334798390.121,387330425.864,303433691.208,307191183.073,376683940.367,20.0,5.80328495691e+14,569,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-240.0,-200.0,0.0,-203.0,-1e+200,314762621.252,17779892.2087,309965992.109,359033334.994,293744526.414,293925519.735,339591699.068,20.0,3.16124566952e+14,571,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-250.0,-200.0,1300.0,-203.0,-1e+200,333865122.07,18468096.6452,333265354.8,369003152.047,303687434.1,305467088.94,356357987.263,20.0,3.41070593696e+14,570,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-240.0,-200.0,100.0,-203.0,-1e+200,329189176.07,16035030.9083,329193634.243,352609356.126,290485408.782,299370978.701,349384281.959,20.0,2.57122216229e+14,572,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,200.0,-203.0,-1e+200,330684036.201,19178312.1948,328350884.753,371349367.772,295648875.664,300485133.002,357422766.202,20.0,3.67807658641e+14,573,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,300.0,-203.0,-1e+200,337571246.052,18203668.7345,335930475.059,372765439.167,304024743.257,305074364.849,366712452.344,20.0,3.31373555394e+14,574,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,400.0,-203.0,-1e+200,336051452.755,23538308.5005,341419133.802,374727696.568,301798784.454,303301515.779,373808163.73,20.0,5.54051967065e+14,575,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,500.0,-203.0,-1e+200,345719547.857,24155259.9158,344152815.533,393507462.031,311887489.305,313070511.425,384288761.567,20.0,5.83476581599e+14,576,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,600.0,-203.0,-1e+200,329968157.532,23643456.5846,329676391.282,382910413.717,287803633.526,293936804.066,370378202.098,20.0,5.59013039267e+14,577,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,700.0,-203.0,-1e+200,338006670.52,21723973.7363,337531921.575,395825414.911,300269635.84,312113672.364,367574821.504,20.0,4.71931034895e+14,578,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,800.0,-203.0,-1e+200,326958776.435,23013922.5315,319577753.377,377162223.511,296151323.358,297698766.102,368001285.278,20.0,5.29640630284e+14,579,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,900.0,-203.0,-1e+200,347097018.56,19633204.6664,348038064.804,391473431.428,318138520.922,320688347.288,372615237.94,20.0,3.85462725472e+14,580,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,1000.0,-203.0,-1e+200,325262447.897,23482157.4907,318054539.184,372046261.538,297905559.667,299741338.792,371153718.931,20.0,5.5141172042e+14,581,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,1100.0,-203.0,-1e+200,318829645.251,17798851.0585,321458195.689,342906699.825,292894467.99,293377211.152,342448723.618,20.0,3.16799099003e+14,582,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-240.0,-200.0,1200.0,-203.0,-1e+200,328784795.056,22349956.7613,325237715.316,377506134.604,294930724.697,301978904.867,375591904.769,20.0,4.99520567232e+14,583,0.0453846153846,9.47328533535e-09,0.0197044334975,0.025,2.23569533914e-05
203.0,-203.0,-240.0,-200.0,1218.0,-203.0,-1e+200,340536985.994,24974166.6492,344768085.931,394058828.826,302847412.207,306276781.601,378867672.105,20.0,6.23708999821e+14,584,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-230.0,-200.0,0.0,-203.0,-1e+200,302462227.445,17354113.8764,305575409.67,338935839.147,273560470.251,275740472.76,326536311.075,20.0,3.01165268435e+14,586,0.0384615384615,9.47328533535e-09,0.0197044334975,0.025,1.89465706707e-05
203.0,-203.0,-240.0,-200.0,1300.0,-203.0,-1e+200,342478712.616,18985996.7381,340834000.203,380964575.515,297656750.139,312505185.443,371539663.112,20.0,3.60468072138e+14,585,0.0315384615385,9.47328533535e-09,0.0197044334975,0.025,1.553618795e-05
203.0,-203.0,-230.0,-200.0,100.0,-203.0,-1e+200,315060792.275,18984717.991,312661308.642,364308317.403,279214967.49,295836001.356,347554062.756,20.0,3.60419517199e+14,587,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-230.0,-200.0,200.0,-203.0,-1e+200,337938104.308,22737686.1979,336839215.909,374382010.478,299776827.599,305403863.067,370384362.695,20.0,5.17002373635e+14,588,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-230.0,-200.0,300.0,-203.0,-1e+200,330213088.63,17344340.2748,331796623.592,361005957.512,284115173.827,301330364.824,355182044.24,20.0,3.00826139569e+14,589,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
203.0,-203.0,-230.0,-200.0,400.0,-203.0,-1e+200,325621548.873,19785459.7504,327820368.774,357699402.767,290644498.734,295891287.523,354572993.907,20.0,3.91464417535e+14,590,0.0769230769231,9.47328533535e-09,0.0197044334975,0.025,3.78931413414e-05
