SteamGen_capacity,Converter1_capacity,NewBOP_capacity,Charger_capacity,TES_capacity,Convert2_capacity,Grid_capacity,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,prefix,ProbabilityWeight-NewBOP_capacity,PointProbability,ProbabilityWeight-Charger_capacity,ProbabilityWeight-TES_capacity,ProbabilityWeight
203.0,-203.0,-180.0,-203.0,800.0,-203.0,-1e+200,210076102.889,1479655.63414,209780376.313,213152498.229,208067487.926,208343774.202,212570103.728,20.0,2.18938079563e+12,294,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-180.0,-203.0,900.0,-203.0,-1e+200,207894782.85,1298831.50007,208085541.897,210045764.769,204876167.902,206077314.696,209787042.5,20.0,1.68696326558e+12,295,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-180.0,-203.0,1000.0,-203.0,-1e+200,206052998.338,1855777.8297,206231535.528,209760457.47,202734982.271,202817676.292,209188232.273,20.0,3.44391135319e+12,296,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-180.0,-203.0,1100.0,-203.0,-1e+200,204641118.667,1548952.15136,204811864.434,207171287.57,200939920.601,201645241.961,206595667.036,20.0,2.3992527672e+12,297,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-180.0,-203.0,1200.0,-203.0,-1e+200,202868955.592,1876874.53211,202616431.773,206891571.036,200295373.55,200570886.673,206105270.071,20.0,3.52265800928e+12,298,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-170.0,-203.0,0.0,-203.0,-1e+200,216106718.976,1388236.98518,215968045.539,219044161.147,214191359.193,214308716.413,218204669.606,20.0,1.92720192702e+12,301,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-180.0,-203.0,1218.0,-203.0,-1e+200,202493735.634,1614891.60441,202515568.463,204963595.562,199338501.706,200003969.603,204381426.642,20.0,2.60787489399e+12,299,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-180.0,-203.0,1300.0,-203.0,-1e+200,201942398.831,1053678.19967,202169530.939,204166171.298,200247293.063,200287662.667,203206705.295,19.0,1.11023774847e+12,300,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-170.0,-203.0,100.0,-203.0,-1e+200,212821323.354,1572305.19896,212439018.081,216498937.832,210362587.087,211034611.498,215204239.361,20.0,2.47214363869e+12,302,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,200.0,-203.0,-1e+200,210061605.788,1418130.62749,209733591.039,213116302.199,207644869.51,208163809.033,212192338.135,20.0,2.01109447664e+12,303,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,300.0,-203.0,-1e+200,207456616.714,1923313.9614,207667818.6,211702094.476,204313484.398,204603023.754,209621263.298,20.0,3.69913659412e+12,304,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,400.0,-203.0,-1e+200,204971011.171,1450651.85477,204421813.286,209170567.842,203406713.585,203459086.651,206586547.086,20.0,2.10439080374e+12,305,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,500.0,-203.0,-1e+200,203061992.642,1614561.32795,202766798.95,207696713.515,200981214.985,201193139.076,205847152.8,20.0,2.60680828171e+12,306,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,600.0,-203.0,-1e+200,201141537.034,1623928.7225,200699661.493,204026704.838,199014136.177,199107023.843,203963294.46,20.0,2.63714449577e+12,307,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,700.0,-203.0,-1e+200,200124603.765,1744859.89187,199936245.824,202894321.194,196648828.396,197656969.721,202538267.525,19.0,3.04453604226e+12,308,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,800.0,-203.0,-1e+200,197688497.512,1649158.44379,197753240.148,199996101.829,194632816.299,195008782.332,199959087.559,20.0,2.71972357272e+12,309,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,900.0,-203.0,-1e+200,196096576.851,1168945.83356,196010271.187,197997812.772,194412842.514,194504787.509,197803532.248,20.0,1.36643436181e+12,310,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,1000.0,-203.0,-1e+200,194457872.713,1530039.22249,194675765.353,197379679.91,191806258.531,191890228.551,196553581.656,20.0,2.34102002235e+12,311,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,1100.0,-203.0,-1e+200,193004395.201,1157722.12061,192998930.356,194890804.397,190947851.978,191414389.267,194802920.008,20.0,1.34032050855e+12,312,0.025,9.47328533535e-09,0.00738916256158,0.0769230769231,1.4209928003e-05
203.0,-203.0,-170.0,-203.0,1200.0,-203.0,-1e+200,190881455.181,1224964.80666,190945851.225,193195512.461,188937471.917,189189564.969,192755010.705,20.0,1.50053877756e+12,313,0.025,9.47328533535e-09,0.00738916256158,0.0453846153846,8.38385752179e-06
203.0,-203.0,-170.0,-203.0,1218.0,-203.0,-1e+200,190536600.161,1879755.15263,190938324.183,193716655.766,187028456.366,187573530.826,193198819.255,20.0,3.53347943385e+12,314,0.025,9.47328533535e-09,0.00738916256158,0.0384615384615,7.10496400152e-06
203.0,-203.0,-160.0,-203.0,0.0,-203.0,-1e+200,203467161.342,1417301.39973,202956933.276,206511628.958,200737359.543,201922166.802,205594895.368,20.0,2.00874325769e+12,316,0.0375,9.47328533535e-09,0.00738916256158,0.0384615384615,1.06574460023e-05
203.0,-203.0,-170.0,-203.0,1300.0,-203.0,-1e+200,188983735.738,1893301.23381,188596970.818,193001089.914,186501743.548,186597411.758,192222978.551,20.0,3.58458956194e+12,315,0.025,9.47328533535e-09,0.00738916256158,0.0315384615385,5.82607048124e-06
203.0,-203.0,-160.0,-203.0,100.0,-203.0,-1e+200,200783443.599,1496526.54927,200333860.473,203331377.008,198533583.697,199031911.961,202667550.802,20.0,2.23959171268e+12,317,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,300.0,-203.0,-1e+200,195748459.301,1242281.85404,195959309.291,197847879.169,193448551.005,194193596.73,197442749.344,20.0,1.54326420488e+12,319,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,200.0,-203.0,-1e+200,197945709.173,1450507.73334,198712320.359,199758388.303,195135721.847,195446474.078,199530987.371,20.0,2.10397268447e+12,318,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,400.0,-203.0,-1e+200,193289124.478,1810868.83049,192757574.046,196494887.079,190139060.224,190917815.832,196085828.379,20.0,3.27924592122e+12,320,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,500.0,-203.0,-1e+200,190851486.315,1812477.11417,190463442.995,193655881.953,188001858.362,188023123.716,193304138.599,20.0,3.28507328938e+12,321,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,700.0,-203.0,-1e+200,187455703.526,1902398.04744,187105029.164,190184624.611,184322126.172,184853657.911,190022823.704,20.0,3.61911833092e+12,323,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,600.0,-203.0,-1e+200,188688059.29,1437618.52658,188839724.642,190878044.72,185338943.822,186664000.493,190413817.827,20.0,2.06674702797e+12,322,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,800.0,-203.0,-1e+200,185730761.893,1448983.36122,185693593.638,188960071.464,182787697.58,183683711.922,188210934.364,20.0,2.09955278109e+12,324,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,900.0,-203.0,-1e+200,183678157.636,1671478.8157,183829132.87,187432880.824,180837770.789,181197810.449,186263234.764,20.0,2.79384143134e+12,325,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,1100.0,-203.0,-1e+200,179889677.89,1394566.36042,179760687.932,182517362.466,177281449.941,177687887.4,181715748.571,20.0,1.94481533363e+12,327,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,1000.0,-203.0,-1e+200,181613881.745,1411558.06984,181673993.678,183488051.273,179324766.484,179384970.759,183447374.273,20.0,1.99249618453e+12,326,0.0375,9.47328533535e-09,0.00738916256158,0.0769230769231,2.13148920045e-05
203.0,-203.0,-160.0,-203.0,1200.0,-203.0,-1e+200,178771185.581,1776972.50327,178418660.518,182559980.633,176062255.901,176712273.891,181290516.776,20.0,3.15763127737e+12,328,0.0375,9.47328533535e-09,0.00738916256158,0.0453846153846,1.25757862827e-05
203.0,-203.0,-160.0,-203.0,1218.0,-203.0,-1e+200,177828075.597,1672843.58855,177754683.692,180721889.193,175597718.612,175653385.444,180161259.083,20.0,2.79840567175e+12,329,0.0375,9.47328533535e-09,0.00738916256158,0.0384615384615,1.06574460023e-05
203.0,-203.0,-140.0,-203.0,0.0,-203.0,-1e+200,180136076.853,1454574.53754,179821115.143,183844752.649,177870685.283,178121397.372,181848490.189,20.0,2.11578708526e+12,331,0.05,9.47328533535e-09,0.00738916256158,0.0384615384615,1.4209928003e-05
203.0,-203.0,-160.0,-203.0,1300.0,-203.0,-1e+200,176748841.77,1382700.85071,176710337.533,179644468.195,174195783.627,174793641.554,178676031.661,20.0,1.91186164255e+12,330,0.0375,9.47328533535e-09,0.00738916256158,0.0315384615385,8.73910572186e-06
203.0,-203.0,-140.0,-203.0,100.0,-203.0,-1e+200,175649319.192,1312475.01293,175785963.494,178234907.81,172354510.79,173706767.999,177057394.636,20.0,1.72259065956e+12,332,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,200.0,-203.0,-1e+200,173011770.638,1186480.31414,172829835.209,175769282.965,170789447.009,171418970.142,174801219.038,20.0,1.40773553584e+12,333,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,300.0,-203.0,-1e+200,171254579.18,1224256.13578,171198401.426,173619132.971,168432184.641,169670276.753,173159711.833,20.0,1.49880308598e+12,334,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,400.0,-203.0,-1e+200,168781339.935,1190847.7856,168950532.374,171654122.118,166528512.711,166745820.508,170015872.514,20.0,1.41811844846e+12,335,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,500.0,-203.0,-1e+200,166387298.214,1284832.31283,166034853.205,169224815.416,164749610.841,164863916.017,168329535.846,20.0,1.65079407208e+12,336,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,600.0,-203.0,-1e+200,164525392.322,1013490.14412,164494827.53,166876675.712,162953640.304,163280626.77,166069103.621,20.0,1.02716227223e+12,337,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,700.0,-203.0,-1e+200,162510085.634,1036180.74672,162307777.588,164817176.379,161043899.943,161226344.392,164289964.511,20.0,1.07367053988e+12,338,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,800.0,-203.0,-1e+200,160966442.693,1344720.87456,160619303.897,164486140.561,158849192.817,159209985.912,162610094.58,20.0,1.80827423049e+12,339,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,900.0,-203.0,-1e+200,158962949.831,1540674.28155,158718964.243,161609890.973,156863024.201,157065738.728,161458988.516,20.0,2.37367724182e+12,340,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,1000.0,-203.0,-1e+200,157319246.749,1499163.40656,157108961.223,160298420.056,155021162.974,155471589.149,159947448.643,20.0,2.24749091958e+12,341,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,1100.0,-203.0,-1e+200,155699757.744,1245931.83232,155590019.809,158237298.867,153761699.264,154045705.243,157464939.954,20.0,1.5523461308e+12,342,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-140.0,-203.0,1200.0,-203.0,-1e+200,153942402.217,1246305.80676,153727790.274,156654212.791,151544788.569,152048867.761,155961517.571,20.0,1.55327816395e+12,343,0.05,9.47328533535e-09,0.00738916256158,0.0453846153846,1.67677150436e-05
203.0,-203.0,-120.0,-203.0,0.0,-203.0,-1e+200,155106829.545,1048857.51577,155108683.759,157334027.879,153002633.275,153643860.945,156928816.993,20.0,1.10010208839e+12,346,0.05,9.47328533535e-09,0.00738916256158,0.0384615384615,1.4209928003e-05
203.0,-203.0,-140.0,-203.0,1218.0,-203.0,-1e+200,153619484.46,1109706.77538,153286216.057,156531000.264,151605390.082,152343908.869,155215806.89,20.0,1.23144912733e+12,344,0.05,9.47328533535e-09,0.00738916256158,0.0384615384615,1.4209928003e-05
203.0,-203.0,-140.0,-203.0,1300.0,-203.0,-1e+200,152551818.517,1149620.258,152604573.915,155075331.151,151175274.661,151274241.105,154886698.671,20.0,1.32162673761e+12,345,0.05,9.47328533535e-09,0.00738916256158,0.0315384615385,1.16521409625e-05
203.0,-203.0,-120.0,-203.0,100.0,-203.0,-1e+200,151218455.555,1021665.32464,151010474.893,152985374.302,149347833.751,149856444.603,152730944.224,20.0,1.04380003556e+12,347,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,200.0,-203.0,-1e+200,148881668.234,1336250.73511,149174429.825,151341974.994,145775807.158,146804610.015,150512758.521,20.0,1.78556602708e+12,348,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,300.0,-203.0,-1e+200,146170253.327,1040458.17051,146220178.163,148264636.37,144558066.75,144568762.405,147572355.086,20.0,1.08255320459e+12,349,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,400.0,-203.0,-1e+200,144408088.558,841468.639422,144454582.157,145722428.447,142812337.5,142908292.558,145566314.526,20.0,708069471131.0,350,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,500.0,-203.0,-1e+200,142020643.104,911319.348745,142011687.527,143770292.455,140352277.391,140514295.84,143622588.021,20.0,830502955397.0,351,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,600.0,-203.0,-1e+200,139411826.273,1205763.87422,139092366.252,143258503.77,137631792.479,138245150.882,140842921.732,20.0,1.45386652037e+12,352,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,700.0,-203.0,-1e+200,138902873.339,992912.377223,138945828.744,140872290.662,137166859.003,137326569.392,140566364.102,20.0,985874988842.0,353,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,800.0,-203.0,-1e+200,136725162.327,1049330.83649,136811926.589,139197675.077,135165305.949,135262360.879,138186913.369,20.0,1.1010952044e+12,354,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,900.0,-203.0,-1e+200,134887147.757,1236039.82523,135110365.451,137525617.703,132615254.817,132846579.673,136376245.763,20.0,1.52779444956e+12,355,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,1000.0,-203.0,-1e+200,133097464.437,833502.472753,133018546.941,135367313.748,131395166.659,132107183.248,133997483.063,20.0,694726372085.0,356,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,1100.0,-203.0,-1e+200,131204338.377,969795.330996,131196510.984,132630984.169,129359293.77,129569044.559,132463073.705,20.0,940502984022.0,357,0.05,9.47328533535e-09,0.00738916256158,0.0769230769231,2.84198560061e-05
203.0,-203.0,-120.0,-203.0,1200.0,-203.0,-1e+200,129808711.22,1123638.03793,129766460.846,131414389.96,127894534.614,128210185.575,131343428.809,20.0,1.26256244029e+12,358,0.05,9.47328533535e-09,0.00738916256158,0.0453846153846,1.67677150436e-05
203.0,-203.0,-100.0,-203.0,0.0,-203.0,-1e+200,130732491.51,1159586.11834,130463239.102,132913115.811,128892055.728,129085819.806,132824140.328,20.0,1.34463996586e+12,361,0.0875,9.47328533535e-09,0.00738916256158,0.0384615384615,2.48673740053e-05
203.0,-203.0,-120.0,-203.0,1218.0,-203.0,-1e+200,129513002.434,1116106.48729,129629840.03,131446770.044,127483865.365,127602212.324,130881447.355,20.0,1.24569369097e+12,359,0.05,9.47328533535e-09,0.00738916256158,0.0384615384615,1.4209928003e-05
203.0,-203.0,-120.0,-203.0,1300.0,-203.0,-1e+200,128176572.185,949641.384788,128039127.691,130243021.003,126262219.901,126932009.388,129778904.437,20.0,901818759702.0,360,0.05,9.47328533535e-09,0.00738916256158,0.0315384615385,1.16521409625e-05
203.0,-203.0,-100.0,-203.0,100.0,-203.0,-1e+200,126962660.953,980787.298702,126872529.627,128329267.681,124829112.184,125496006.419,128298451.264,19.0,961943725295.0,362,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,200.0,-203.0,-1e+200,124296839.456,929770.21982,124271980.187,125750152.372,122093109.357,123214651.806,125456393.717,20.0,864472661665.0,363,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,300.0,-203.0,-1e+200,121986989.257,1223291.50067,122174120.427,124189429.187,119801557.253,120197584.715,124096951.888,20.0,1.49644209562e+12,364,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,400.0,-203.0,-1e+200,119709520.26,778914.937444,119810440.376,121430740.261,118260765.609,118369866.219,120895811.473,20.0,606708479774.0,365,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,500.0,-203.0,-1e+200,118252304.635,1056429.54673,118159605.811,120909754.36,116534773.436,116972084.504,119541465.548,20.0,1.1160433872e+12,366,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,600.0,-203.0,-1e+200,116144540.928,848082.950774,116002499.746,117814099.555,114432575.866,115023729.304,117580652.468,20.0,719244691394.0,367,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,700.0,-203.0,-1e+200,113649013.465,781183.680948,113484190.229,115099501.614,112579914.205,112596576.382,115053643.83,20.0,610247943380.0,368,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,800.0,-203.0,-1e+200,111947806.886,991627.741327,111998277.631,113833079.666,110466184.502,110635385.972,113766305.353,20.0,983325577370.0,369,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,900.0,-203.0,-1e+200,110774163.513,787836.459705,110710151.748,112119375.487,109360973.618,109677388.753,112055862.961,20.0,620686287241.0,370,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,1000.0,-203.0,-1e+200,108729882.184,924031.629544,108862964.466,110639986.72,106766537.138,107441078.513,109771109.368,20.0,853834452398.0,371,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
203.0,-203.0,-100.0,-203.0,1100.0,-203.0,-1e+200,107239669.038,765259.332677,107176970.242,108681747.832,106222619.642,106237711.033,108542638.324,20.0,585621846249.0,372,0.0875,9.47328533535e-09,0.00738916256158,0.0769230769231,4.97347480106e-05
