HOUR,IP_D
8555,13.9432097175
8556,14.3552176314
8557,25.5892105032
8558,27.5972811535
8559,13.0493899346
8560,14.6749849727
8561,14.7019194258
8562,1.78404667901
8563,1.46461026291
8564,1.58556953193
8565,3.54191771547
8566,2.47788501665
8567,3.94685510821
8568,1.77574275625
8569,3.09177851787
8570,5.92915410608
8571,15.6067630919
8572,13.9632206076
8573,14.0100084718
8574,12.9286240466
8575,2.69419641466
8576,1.70817832997
8577,1.52178819942
8578,0.946091304182
8579,2.26236613878
8580,1.64232738202
8581,1.80421588752
8582,1.09038567193
8583,1.55289804782
8584,2.12571630701
8585,0.770003335912
8586,0.829266817318
8587,1.60090357002
8588,0.789415246031
8589,0.875835580062
8590,1.65270965692
8591,1.05688610239
8592,13.1208574373
8593,13.7293542309
8594,12.9477016474
8595,14.3340097695
8596,28.0283204457
8597,14.2935869616
8598,29.7638980582
8599,18.5807001774
8600,29.6373375806
8601,27.9948553149
8602,27.7972824131
8603,27.6464512471
8604,29.8268457449
8605,29.5798666583
8606,24.7981197242
8607,2.06091644785
8608,29.3374014822
8609,14.9643404896
8610,29.6742496272
8611,29.9568481407
8612,29.9869343178
8613,28.4182115552
8614,29.8760827177
8615,30.0542072487
8616,30.0729930986
8617,29.7970313218
8618,22.8866594373
8619,20.951166193
8620,20.3229891269
8621,14.7717701259
8622,9.30306367423
8623,28.4069256106
8624,20.4473607975
8625,4.22184651071
8626,13.5982014859
8627,20.0356604337
8628,28.9181721317
8629,30.2094420479
8630,30.3328828479
8631,30.2773807911
8632,30.3742509719
8633,24.8005739545
8634,29.5554828646
8635,30.3710274613
8636,16.2198545516
8637,16.1771539381
8638,29.1121137397
8639,14.4558272748
8640,16.591022327
8641,27.0118275283
8642,21.9697565578
8643,30.0259342327
8644,29.9348794625
8645,13.6154988968
8646,29.0276209033
8647,26.5605784449
8648,14.6167150242
8649,14.4732929691
8650,15.9808558817
8651,15.8360519534
8652,9.56485556142
8653,6.19067618808
8654,28.2132476552
8655,2.57569092515
8656,15.2356604964
8657,14.2076187306
8658,30.6304305014
8659,29.8283704176
8660,18.1395908111
8661,16.0124261319
8662,13.8395334645
8663,23.1668894989
8664,17.8622727193
8665,23.76315026
8666,20.6952108568
8667,16.6672990908
8668,26.9923500772
8669,2.58706158499
8670,3.00258580052
8671,2.43394104215
8672,5.12556402309
8673,1.49716232742
8674,2.80704439648
8675,2.85882285223
8676,14.8840918287
8677,4.97070047109
8678,8.09906560496
8679,2.72619517888
8680,2.09003027322
8681,3.00096825268
8682,13.8154799543
8683,5.26905494607
8684,24.3412653641
8685,12.0535241844
8686,4.91135296852
8687,12.8657303474
8688,19.9921801554
8689,23.32398013
8690,21.108492528
8691,16.3947917141
8692,13.8565584616
8693,3.48069024747
8694,12.6309414889
8695,14.0410441268
8696,3.71155010291
8697,16.7967422836
8698,16.4319588234
8699,15.428386589
8700,4.37106269264
8701,4.39687786947
8702,3.73492819866
8703,5.14246250955
8704,28.4096656074
8705,16.1896985428
8706,6.75279979235
8707,30.0072278333
8708,28.9472221343
8709,30.2432516742
8710,31.7018514883
8711,31.6252346193
8712,31.0036052525
8713,4.26296629695
8714,16.3454114183
8715,15.8398014826
8716,31.715984688
8717,31.5851055372
8718,16.4926387428
8719,16.9276219481
8720,3.97808321403
8721,15.0007821952
8722,15.5151072531
8723,31.6564434303
8724,31.9129666968
8725,16.3652253116
8726,16.6898010546
8727,17.9904134296
8728,28.9583414941
8729,25.6847404106
8730,16.3855953469
8731,29.975107596
8732,27.3268256735
8733,31.6358742695
8734,15.9856323441
8735,28.4576415898
8736,24.7375759702
8737,31.1901631746
8738,32.0007742437
8739,18.4839163439
8740,27.9250490467
8741,16.4554243935
8742,31.0376663849
8743,18.2104767279
8744,18.5172854659
8745,21.5060850954
8746,6.166164469
8747,17.8661157344
8748,20.6860408855
8749,16.5584236562
8750,22.8829942093
8751,6.12999158373
8752,30.3679422282
8753,32.1481165277
8754,31.168067766
8755,15.9865857236
8756,29.6895063838
8757,22.0728230499
8758,16.5427096974
8759,17.3578612383
8760,0.00099808
